CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	out_0.0	in_0.0	
137822	101.000	202.000	303.000	404.000	505.000	575.056	0	0	
137823	101.000	202.000	303.000	404.000	505.000	575.254	0	0	
137824	101.000	202.000	303.000	404.000	505.000	575.451	0	0	
137825	101.000	202.000	303.000	404.000	505.000	575.647	0	0	
137826	101.000	202.000	303.000	404.000	505.000	575.843	0	0	
137827	101.000	202.000	303.000	404.000	505.000	576.037	0	0	
137828	101.000	202.000	303.000	404.000	505.000	576.231	0	0	
137829	101.000	202.000	303.000	404.000	505.000	576.424	0	0	
137830	101.000	202.000	303.000	404.000	505.000	576.616	0	0	
137831	101.000	202.000	303.000	404.000	505.000	576.807	0	0	
137832	101.000	202.000	303.000	404.000	505.000	576.998	0	0	
137833	101.000	202.000	303.000	404.000	505.000	577.187	0	0	
137834	101.000	202.000	303.000	404.000	505.000	577.376	0	0	
137835	101.000	202.000	303.000	404.000	505.000	577.564	0	0	
137836	101.000	202.000	303.000	404.000	505.000	577.751	0	0	
137837	101.000	202.000	303.000	404.000	505.000	577.937	0	0	
137838	101.000	202.000	303.000	404.000	505.000	578.123	0	0	
137839	101.000	202.000	303.000	404.000	505.000	578.307	0	0	
137840	101.000	202.000	303.000	404.000	505.000	578.491	0	0	
137841	101.000	202.000	303.000	404.000	505.000	578.674	0	0	
137842	101.000	202.000	303.000	404.000	505.000	578.856	0	0	
137843	101.000	202.000	303.000	404.000	505.000	579.038	0	0	
137844	101.000	202.000	303.000	404.000	505.000	579.218	0	0	
137845	101.000	202.000	303.000	404.000	505.000	579.398	0	0	
137846	101.000	202.000	303.000	404.000	505.000	579.577	0	0	
137847	101.000	202.000	303.000	404.000	505.000	579.755	0	0	
137848	101.000	202.000	303.000	404.000	505.000	579.932	0	0	
137849	101.000	202.000	303.000	404.000	505.000	580.109	0	0	
137850	101.000	202.000	303.000	404.000	505.000	580.285	0	0	
137851	101.000	202.000	303.000	404.000	505.000	580.459	0	0	
137852	101.000	202.000	303.000	404.000	505.000	580.634	0	0	
137853	101.000	202.000	303.000	404.000	505.000	580.807	0	0	
137854	101.000	202.000	303.000	404.000	505.000	580.979	0	0	
137855	101.000	202.000	303.000	404.000	505.000	581.151	0	0	
137856	101.000	202.000	303.000	404.000	505.000	581.322	0	0	
137857	101.000	202.000	303.000	404.000	505.000	581.492	0	0	
137858	101.000	202.000	303.000	404.000	505.000	581.662	0	0	
137859	101.000	202.000	303.000	404.000	505.000	581.830	0	0	
137860	101.000	202.000	303.000	404.000	505.000	581.998	0	0	
137861	101.000	202.000	303.000	404.000	505.000	582.165	0	0	
137862	101.000	202.000	303.000	404.000	505.000	582.332	0	0	
137863	101.000	202.000	303.000	404.000	505.000	582.497	0	0	
137864	101.000	202.000	303.000	404.000	505.000	582.662	0	0	
137865	101.000	202.000	303.000	404.000	505.000	582.826	0	0	
137866	101.000	202.000	303.000	404.000	505.000	582.989	0	0	
137867	101.000	202.000	303.000	404.000	505.000	583.152	0	0	
137868	101.000	202.000	303.000	404.000	505.000	583.313	0	0	
137869	101.000	202.000	303.000	404.000	505.000	583.474	0	0	
137870	101.000	202.000	303.000	404.000	505.000	583.634	0	0	
137871	101.000	202.000	303.000	404.000	505.000	583.794	0	0	
137872	101.000	202.000	303.000	404.000	505.000	583.952	0	0	
137873	101.000	202.000	303.000	404.000	505.000	584.110	0	0	
137874	101.000	202.000	303.000	404.000	505.000	584.267	0	0	
137875	101.000	202.000	303.000	404.000	505.000	584.424	0	0	
137876	101.000	202.000	303.000	404.000	505.000	584.579	0	0	
137877	101.000	202.000	303.000	404.000	505.000	584.734	0	0	
137878	101.000	202.000	303.000	404.000	505.000	584.888	0	0	
137879	101.000	202.000	303.000	404.000	505.000	585.041	0	0	
137880	101.000	202.000	303.000	404.000	505.000	585.194	0	0	
137881	101.000	202.000	303.000	404.000	505.000	585.346	0	0	
137882	101.000	202.000	303.000	404.000	505.000	585.497	0	0	
137883	101.000	202.000	303.000	404.000	505.000	585.647	0	0	
137884	101.000	202.000	303.000	404.000	505.000	585.797	0	0	
137885	101.000	202.000	303.000	404.000	505.000	585.946	0	0	
137886	101.000	202.000	303.000	404.000	505.000	586.094	0	0	
137887	101.000	202.000	303.000	404.000	505.000	586.242	0	0	
137888	101.000	202.000	303.000	404.000	505.000	586.388	0	0	
137889	101.000	202.000	303.000	404.000	505.000	586.534	0	0	
137890	101.000	202.000	303.000	404.000	505.000	586.680	0	0	
137891	101.000	202.000	303.000	404.000	505.000	586.824	0	0	
137892	101.000	202.000	303.000	404.000	505.000	586.968	0	0	
137893	101.000	202.000	303.000	404.000	505.000	587.111	0	0	
137894	101.000	202.000	303.000	404.000	505.000	587.253	0	0	
137895	101.000	202.000	303.000	404.000	505.000	587.395	0	0	
137896	101.000	202.000	303.000	404.000	505.000	587.536	0	0	
137897	101.000	202.000	303.000	404.000	505.000	587.676	0	0	
137898	101.000	202.000	303.000	404.000	505.000	587.816	0	0	
137899	101.000	202.000	303.000	404.000	505.000	587.955	0	0	
137900	101.000	202.000	303.000	404.000	505.000	588.093	0	0	
137901	101.000	202.000	303.000	404.000	505.000	588.230	0	0	
137902	101.000	202.000	303.000	404.000	505.000	588.367	0	0	
137903	101.000	202.000	303.000	404.000	505.000	588.503	0	0	
137904	101.000	202.000	303.000	404.000	505.000	588.638	0	0	
137905	101.000	202.000	303.000	404.000	505.000	588.773	0	0	
137906	101.000	202.000	303.000	404.000	505.000	588.907	0	0	
137907	101.000	202.000	303.000	404.000	505.000	589.040	0	0	
137908	101.000	202.000	303.000	404.000	505.000	589.172	0	0	
137909	101.000	202.000	303.000	404.000	505.000	589.304	0	0	
137910	101.000	202.000	303.000	404.000	505.000	589.435	0	0	
137911	101.000	202.000	303.000	404.000	505.000	589.566	0	0	
137912	101.000	202.000	303.000	404.000	505.000	589.695	0	0	
137913	101.000	202.000	303.000	404.000	505.000	589.824	0	0	
137914	101.000	202.000	303.000	404.000	505.000	589.953	0	0	
137915	101.000	202.000	303.000	404.000	505.000	590.080	0	0	
137916	101.000	202.000	303.000	404.000	505.000	590.207	0	0	
137917	101.000	202.000	303.000	404.000	505.000	590.334	0	0	
137918	101.000	202.000	303.000	404.000	505.000	590.459	0	0	
137919	101.000	202.000	303.000	404.000	505.000	590.584	0	0	
137920	101.000	202.000	303.000	404.000	505.000	590.709	0	0	
137921	101.000	202.000	303.000	404.000	505.000	590.832	0	0	
137922	101.000	202.000	303.000	404.000	505.000	590.955	0	0	
137923	101.000	202.000	303.000	404.000	505.000	591.078	0	0	
137924	101.000	202.000	303.000	404.000	505.000	591.199	0	0	
137925	101.000	202.000	303.000	404.000	505.000	591.320	0	0	
137926	101.000	202.000	303.000	404.000	505.000	591.441	0	0	
137927	101.000	202.000	303.000	404.000	505.000	591.560	0	0	
137928	101.000	202.000	303.000	404.000	505.000	591.679	0	0	
137929	101.000	202.000	303.000	404.000	505.000	591.798	0	0	
137930	101.000	202.000	303.000	404.000	505.000	591.915	0	0	
137931	101.000	202.000	303.000	404.000	505.000	592.032	0	0	
137932	101.000	202.000	303.000	404.000	505.000	592.149	0	0	
137933	101.000	202.000	303.000	404.000	505.000	592.265	0	0	
137934	101.000	202.000	303.000	404.000	505.000	592.380	0	0	
137935	101.000	202.000	303.000	404.000	505.000	592.494	0	0	
137936	101.000	202.000	303.000	404.000	505.000	592.608	0	0	
137937	101.000	202.000	303.000	404.000	505.000	592.721	0	0	
137938	101.000	202.000	303.000	404.000	505.000	592.834	0	0	
137939	101.000	202.000	303.000	404.000	505.000	592.946	0	0	
137940	101.000	202.000	303.000	404.000	505.000	593.057	0	0	
137941	101.000	202.000	303.000	404.000	505.000	593.167	0	0	
137942	101.000	202.000	303.000	404.000	505.000	593.277	0	0	
137943	101.000	202.000	303.000	404.000	505.000	593.387	0	0	
137944	101.000	202.000	303.000	404.000	505.000	593.496	0	0	
137945	101.000	202.000	303.000	404.000	505.000	593.604	0	0	
137946	101.000	202.000	303.000	404.000	505.000	593.711	0	0	
137947	101.000	202.000	303.000	404.000	505.000	593.818	0	0	
137948	101.000	202.000	303.000	404.000	505.000	593.924	0	0	
137949	101.000	202.000	303.000	404.000	505.000	594.030	0	0	
137950	101.000	202.000	303.000	404.000	505.000	594.135	0	0	
137951	101.000	202.000	303.000	404.000	505.000	594.239	0	0	
137952	101.000	202.000	303.000	404.000	505.000	594.343	0	0	
137953	101.000	202.000	303.000	404.000	505.000	594.446	0	0	
137954	101.000	202.000	303.000	404.000	505.000	594.549	0	0	
137955	101.000	202.000	303.000	404.000	505.000	594.651	0	0	
137956	101.000	202.000	303.000	404.000	505.000	594.752	0	0	
137957	101.000	202.000	303.000	404.000	505.000	594.853	0	0	
137958	101.000	202.000	303.000	404.000	505.000	594.953	0	0	
137959	101.000	202.000	303.000	404.000	505.000	595.052	0	0	
137960	101.000	202.000	303.000	404.000	505.000	595.151	0	0	
137961	101.000	202.000	303.000	404.000	505.000	595.250	0	0	
137962	101.000	202.000	303.000	404.000	505.000	595.347	0	0	
137963	101.000	202.000	303.000	404.000	505.000	595.444	0	0	
137964	101.000	202.000	303.000	404.000	505.000	595.541	0	0	
137965	101.000	202.000	303.000	404.000	505.000	595.637	0	0	
137966	101.000	202.000	303.000	404.000	505.000	595.732	0	0	
137967	101.000	202.000	303.000	404.000	505.000	595.827	0	0	
137968	101.000	202.000	303.000	404.000	505.000	595.921	0	0	
137969	101.000	202.000	303.000	404.000	505.000	596.015	0	0	
137970	101.000	202.000	303.000	404.000	505.000	596.108	0	0	
137971	101.000	202.000	303.000	404.000	505.000	596.200	0	0	
137972	101.000	202.000	303.000	404.000	505.000	596.292	0	0	
137973	101.000	202.000	303.000	404.000	505.000	596.384	0	0	
137974	101.000	202.000	303.000	404.000	505.000	596.474	0	0	
137975	101.000	202.000	303.000	404.000	505.000	596.564	0	0	
137976	101.000	202.000	303.000	404.000	505.000	596.654	0	0	
137977	101.000	202.000	303.000	404.000	505.000	596.743	0	0	
137978	101.000	202.000	303.000	404.000	505.000	596.831	0	0	
137979	101.000	202.000	303.000	404.000	505.000	596.919	0	0	
137980	101.000	202.000	303.000	404.000	505.000	597.007	0	0	
137981	101.000	202.000	303.000	404.000	505.000	597.093	0	0	
137982	101.000	202.000	303.000	404.000	505.000	597.180	0	0	
137983	101.000	202.000	303.000	404.000	505.000	597.265	0	0	
137984	101.000	202.000	303.000	404.000	505.000	597.350	0	0	
137985	101.000	202.000	303.000	404.000	505.000	597.435	0	0	
137986	101.000	202.000	303.000	404.000	505.000	597.519	0	0	
137987	101.000	202.000	303.000	404.000	505.000	597.602	0	0	
137988	101.000	202.000	303.000	404.000	505.000	597.685	0	0	
137989	101.000	202.000	303.000	404.000	505.000	597.767	0	0	
137990	101.000	202.000	303.000	404.000	505.000	597.849	0	0	
137991	101.000	202.000	303.000	404.000	505.000	597.930	0	0	
137992	101.000	202.000	303.000	404.000	505.000	598.011	0	0	
137993	101.000	202.000	303.000	404.000	505.000	598.091	0	0	
137994	101.000	202.000	303.000	404.000	505.000	598.171	0	0	
137995	101.000	202.000	303.000	404.000	505.000	598.250	0	0	
137996	101.000	202.000	303.000	404.000	505.000	598.329	0	0	
137997	101.000	202.000	303.000	404.000	505.000	598.407	0	0	
137998	101.000	202.000	303.000	404.000	505.000	598.484	0	0	
137999	101.000	202.000	303.000	404.000	505.000	598.561	0	0	
138000	101.000	202.000	303.000	404.000	505.000	598.637	0	0	
138001	101.000	202.000	303.000	404.000	505.000	598.713	0	0	
138002	101.000	202.000	303.000	404.000	505.000	598.789	0	0	
138003	101.000	202.000	303.000	404.000	505.000	598.864	0	0	
138004	101.000	202.000	303.000	404.000	505.000	598.938	0	0	
138005	101.000	202.000	303.000	404.000	505.000	599.012	0	0	
138006	101.000	202.000	303.000	404.000	505.000	599.085	0	0	
138007	101.000	202.000	303.000	404.000	505.000	599.158	0	0	
138008	101.000	202.000	303.000	404.000	505.000	599.230	0	0	
138009	101.000	202.000	303.000	404.000	505.000	599.302	0	0	
138010	101.000	202.000	303.000	404.000	505.000	599.373	0	0	
138011	101.000	202.000	303.000	404.000	505.000	599.444	0	0	
138012	101.000	202.000	303.000	404.000	505.000	599.514	0	0	
138013	101.000	202.000	303.000	404.000	505.000	599.584	0	0	
138014	101.000	202.000	303.000	404.000	505.000	599.653	0	0	
138015	101.000	202.000	303.000	404.000	505.000	599.722	0	0	
138016	101.000	202.000	303.000	404.000	505.000	599.790	0	0	
138017	101.000	202.000	303.000	404.000	505.000	599.858	0	0	
138018	101.000	202.000	303.000	404.000	505.000	599.925	0	0	
138019	101.000	202.000	303.000	404.000	505.000	599.992	0	0	
138020	101.000	202.000	303.000	404.000	505.000	600.058	0	0	
138021	101.000	202.000	303.000	404.000	505.000	600.124	0	0	
138022	101.000	202.000	303.000	404.000	505.000	600.189	0	0	
138023	101.000	202.000	303.000	404.000	505.000	600.254	0	0	
138024	101.000	202.000	303.000	404.000	505.000	600.318	0	0	
138025	101.000	202.000	303.000	404.000	505.000	600.382	0	0	
138026	101.000	202.000	303.000	404.000	505.000	600.445	0	0	
138027	101.000	202.000	303.000	404.000	505.000	600.508	0	0	
138028	101.000	202.000	303.000	404.000	505.000	600.571	0	0	
138029	101.000	202.000	303.000	404.000	505.000	600.633	0	0	
138030	101.000	202.000	303.000	404.000	505.000	600.694	0	0	
138031	101.000	202.000	303.000	404.000	505.000	600.755	0	0	
138032	101.000	202.000	303.000	404.000	505.000	600.816	0	0	
138033	101.000	202.000	303.000	404.000	505.000	600.876	0	0	
138034	101.000	202.000	303.000	404.000	505.000	600.935	0	0	
138035	101.000	202.000	303.000	404.000	505.000	600.994	0	0	
138036	101.000	202.000	303.000	404.000	505.000	601.053	0	0	
138037	101.000	202.000	303.000	404.000	505.000	601.111	0	0	
138038	101.000	202.000	303.000	404.000	505.000	601.169	0	0	
138039	101.000	202.000	303.000	404.000	505.000	601.226	0	0	
138040	101.000	202.000	303.000	404.000	505.000	601.283	0	0	
138041	101.000	202.000	303.000	404.000	505.000	601.339	0	0	
138042	101.000	202.000	303.000	404.000	505.000	601.395	0	0	
138043	101.000	202.000	303.000	404.000	505.000	601.451	0	0	
138044	101.000	202.000	303.000	404.000	505.000	601.506	0	0	
138045	101.000	202.000	303.000	404.000	505.000	601.560	0	0	
138046	101.000	202.000	303.000	404.000	505.000	601.615	0	0	
138047	101.000	202.000	303.000	404.000	505.000	601.668	0	0	
138048	101.000	202.000	303.000	404.000	505.000	601.722	0	0	
138049	101.000	202.000	303.000	404.000	505.000	601.774	0	0	
138050	101.000	202.000	303.000	404.000	505.000	601.827	0	0	
138051	101.000	202.000	303.000	404.000	505.000	601.879	0	0	
138052	101.000	202.000	303.000	404.000	505.000	601.930	0	0	
138053	101.000	202.000	303.000	404.000	505.000	601.981	0	0	
138054	101.000	202.000	303.000	404.000	505.000	602.032	0	0	
138055	101.000	202.000	303.000	404.000	505.000	602.082	0	0	
138056	101.000	202.000	303.000	404.000	505.000	602.132	0	0	
138057	101.000	202.000	303.000	404.000	505.000	602.181	0	0	
138058	101.000	202.000	303.000	404.000	505.000	602.230	0	0	
138059	101.000	202.000	303.000	404.000	505.000	602.279	0	0	
138060	101.000	202.000	303.000	404.000	505.000	602.327	0	0	
138061	101.000	202.000	303.000	404.000	505.000	602.375	0	0	
138062	101.000	202.000	303.000	404.000	505.000	602.422	0	0	
138063	101.000	202.000	303.000	404.000	505.000	602.469	0	0	
138064	101.000	202.000	303.000	404.000	505.000	602.515	0	0	
138065	101.000	202.000	303.000	404.000	505.000	602.561	0	0	
138066	101.000	202.000	303.000	404.000	505.000	602.607	0	0	
138067	101.000	202.000	303.000	404.000	505.000	602.652	0	0	
138068	101.000	202.000	303.000	404.000	505.000	602.697	0	0	
138069	101.000	202.000	303.000	404.000	505.000	602.742	0	0	
138070	101.000	202.000	303.000	404.000	505.000	602.786	0	0	
138071	101.000	202.000	303.000	404.000	505.000	602.829	0	0	
138072	101.000	202.000	303.000	404.000	505.000	602.872	0	0	
138073	101.000	202.000	303.000	404.000	505.000	602.915	0	0	
138074	101.000	202.000	303.000	404.000	505.000	602.958	0	0	
138075	101.000	202.000	303.000	404.000	505.000	603.000	0	0	
138076	101.000	202.000	303.000	404.000	505.000	603.041	0	0	
138077	101.000	202.000	303.000	404.000	505.000	603.083	0	0	
138078	101.000	202.000	303.000	404.000	505.000	603.124	0	0	
138079	101.000	202.000	303.000	404.000	505.000	603.164	0	0	
138080	101.000	202.000	303.000	404.000	505.000	603.204	0	0	
138081	101.000	202.000	303.000	404.000	505.000	603.244	0	0	
138082	101.000	202.000	303.000	404.000	505.000	603.283	0	0	
138083	101.000	202.000	303.000	404.000	505.000	603.322	0	0	
138084	101.000	202.000	303.000	404.000	505.000	603.361	0	0	
138085	101.000	202.000	303.000	404.000	505.000	603.399	0	0	
138086	101.000	202.000	303.000	404.000	505.000	603.437	0	0	
138087	101.000	202.000	303.000	404.000	505.000	603.475	0	0	
138088	101.000	202.000	303.000	404.000	505.000	603.512	0	0	
138089	101.000	202.000	303.000	404.000	505.000	603.549	0	0	
138090	101.000	202.000	303.000	404.000	505.000	603.585	0	0	
138091	101.000	202.000	303.000	404.000	505.000	603.621	0	0	
138092	101.000	202.000	303.000	404.000	505.000	603.657	0	0	
138093	101.000	202.000	303.000	404.000	505.000	603.692	0	0	
138094	101.000	202.000	303.000	404.000	505.000	603.727	0	0	
138095	101.000	202.000	303.000	404.000	505.000	603.762	0	0	
138096	101.000	202.000	303.000	404.000	505.000	603.796	0	0	
138097	101.000	202.000	303.000	404.000	505.000	603.830	0	0	
138098	101.000	202.000	303.000	404.000	505.000	603.863	0	0	
138099	101.000	202.000	303.000	404.000	505.000	603.897	0	0	
138100	101.000	202.000	303.000	404.000	505.000	603.929	0	0	
138101	101.000	202.000	303.000	404.000	505.000	603.962	0	0	
138102	101.000	202.000	303.000	404.000	505.000	603.994	0	0	
138103	101.000	202.000	303.000	404.000	505.000	604.026	0	0	
138104	101.000	202.000	303.000	404.000	505.000	604.057	0	0	
138105	101.000	202.000	303.000	404.000	505.000	604.089	0	0	
138106	101.000	202.000	303.000	404.000	505.000	604.119	0	0	
138107	101.000	202.000	303.000	404.000	505.000	604.150	0	0	
138108	101.000	202.000	303.000	404.000	505.000	604.180	0	0	
138109	101.000	202.000	303.000	404.000	505.000	604.210	0	0	
138110	101.000	202.000	303.000	404.000	505.000	604.239	0	0	
138111	101.000	202.000	303.000	404.000	505.000	604.269	0	0	
138112	101.000	202.000	303.000	404.000	505.000	604.297	0	0	
138113	101.000	202.000	303.000	404.000	505.000	604.326	0	0	
138114	101.000	202.000	303.000	404.000	505.000	604.354	0	0	
138115	101.000	202.000	303.000	404.000	505.000	604.382	0	0	
138116	101.000	202.000	303.000	404.000	505.000	604.410	0	0	
138117	101.000	202.000	303.000	404.000	505.000	604.437	0	0	
138118	101.000	202.000	303.000	404.000	505.000	604.464	0	0	
138119	101.000	202.000	303.000	404.000	505.000	604.491	0	0	
138120	101.000	202.000	303.000	404.000	505.000	604.517	0	0	
138121	101.000	202.000	303.000	404.000	505.000	604.543	0	0	
138122	101.000	202.000	303.000	404.000	505.000	604.569	0	0	
138123	101.000	202.000	303.000	404.000	505.000	604.594	0	0	
138124	101.000	202.000	303.000	404.000	505.000	604.619	0	0	
